id,name,depth,products,our_path,has_qualifier,passA_verdict,passA_score,passA_n_candidates,passA_shopify,passB_verdict,passB_score,passB_tier,passB_scope,passB_n_candidates,passB_shopify_id,passB_shopify,passB_shopify_en,passB_level,passB_is_leaf,passB_ancestor_level_match,passB_n_attrs,passB_attrs,passB_nearest_miss
1276,DOMPET WANITA,4,320,Fashion > TAS & KOPER > TAS WANITA > DOMPET WANITA,True,UNMAPPED,0.5,1,,EXACT,1.0,exact-stripped,vertical,1,aa-5-5-7,"Busana dan Aksesori > Tas Tangan, Dompet & Kotak > Dompet & Klip Uang > Dompet","Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",3,True,False,8,Kelompok usia | Opsi bawa | Bahan aksesori pakaian | Warna | Jenis kulit | Pola | Jenis kelamin sasaran | Fitur dompet,
612,MIE INSTAN BUNGKUS,4,318,"Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > MIE, BIHUN, KWETIAU INSTAN > MIE INSTAN BUNGKUS",False,UNMAPPED,0.25,6,,UNMAPPED,0.25,,global,6,,,,,,,,,Seni & Hiburan > Pesta & Perayaan > Pemberian Hadiah > Bungkus Kado
1199,KERUDUNG WANITA,4,314,Fashion > FASHION WANITA > BAJU MUSLIM WANITA > KERUDUNG WANITA,True,UNMAPPED,0.333,2,,UNMAPPED,0.5,,global,1,,,,,,,,,Busana dan Aksesori > Aksesori Pakaian > Aksesori Pengantin > Kerudung Pengantin
1317,SUSU BUBUK,5,310,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN > SUSU > SUSU BUBUK,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Susu Kaleng & Bubuk > Susu Bubuk",EXACT,1.0,exact-raw,vertical,1,fb-2-5-10-3,"Makanan, Minuman & Tembakau > Item Makanan > Bahan Memasak & Baking > Susu Kaleng & Bubuk > Susu Bubuk","Food, Beverages & Tobacco > Food Items > Cooking & Baking Ingredients > Canned & Dry Milk > Powdered Milk",4,True,False,3,Informasi alergen | Preferensi diet | Persyaratan penyimpanan,
1473,POPOK (DIAPERS) ANAK & BAYI SEKALI PAKAI (DISPOSABLE) MODEL CELANA,6,306,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI > PERLENGKAPAN KEBERSIHAN ANAK & BAYI > POPOK (DIAPERS) ANAK & BAYI > POPOK (DIAPERS) ANAK & BAYI SEKALI PAKAI (DISPOSABLE) > POPOK (DIAPERS) ANAK & BAYI SEKALI PAKAI (DISPOSABLE) MODEL CELANA,True,UNMAPPED,0.333,2,,UNMAPPED,0.333,,global,2,,,,,,,,,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Celana Bayi & Anak
404,PAKAIAN DALAM WANITA,3,299,Fashion > FASHION WANITA > PAKAIAN DALAM WANITA,True,FUZZY,0.75,1,Busana dan Aksesori > Pakaian > Lingeri > Slip Pakaian Dalam Wanita,FUZZY,0.75,fuzzy-raw,vertical,1,aa-1-6-13,Busana dan Aksesori > Pakaian > Lingeri > Slip Pakaian Dalam Wanita,Apparel & Accessories > Clothing > Lingerie > Women's Underwear Slips,3,True,False,8,Petunjuk perawatan | Warna | Kain | Fitur pakaian intim | Pola | Ukuran | Jenis ukuran | Jenis kelamin sasaran,
1246,SANDAL ANAK LAKI-LAKI,4,298,Fashion > SEPATU ANAK & BAYI > SEPATU ANAK & BAYI LAKI-LAKI > SANDAL ANAK LAKI-LAKI,True,UNMAPPED,0.4,4,,EXACT,1.0,exact-stripped,vertical,1,aa-8-6,Busana dan Aksesori > Sepatu > Sandal,Apparel & Accessories > Shoes > Sandals,2,True,True,16,Kelompok usia | Petunjuk perawatan | Jenis penutupan | Warna | Bahan alas kaki | Jenis ketinggian tumit | Bahan pelapis | Gaya acara | Bahan sol luar | Pola | Gaya sandal | Fitur sepatu | Kesesuaian sepatu | Ukuran sepatu | Jenis kelamin sasaran | Gaya kaki,
1134,IKAT RAMBUT DEWASA,4,297,Fashion > AKSESORIS FASHION DEWASA > AKSESORIS RAMBUT DEWASA > IKAT RAMBUT DEWASA,True,AMBIGUOUS,0.667,2,Busana dan Aksesori > Aksesori Pakaian > Aksesori Rambut > Ikat Rambut,AMBIGUOUS,1.0,exact-stripped,vertical,2,,,,,,,,,
1294,SERAGAM SD,4,296,Fashion > SERAGAM & ATRIBUT SEKOLAH > SERAGAM SEKOLAH > SERAGAM SD,False,UNMAPPED,0.333,8,,UNMAPPED,0.333,,global,8,,,,,,,,,Busana dan Aksesori > Pakaian > Seragam & Pakaian Kerja > Seragam Pendeta
380,IKAT PINGGANG,3,294,Fashion > AKSESORIS FASHION DEWASA > IKAT PINGGANG,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Kesehatan & Kecantikan > Perawatan Tubuh > Pijat & Relaksasi > Pemijat > Alat Pijat Elektrik > Ikat Pinggang Pijat dan Pelangsing
1143,PAKAIAN MUSLIM ANAK LAKI-LAKI,4,293,Fashion > FASHION ANAK & BAYI > PAKAIAN ANAK LAKI-LAKI > PAKAIAN MUSLIM ANAK LAKI-LAKI,True,FUZZY,0.6,1,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Pakaian Dalam Bayi & Anak > Pakaian Dalam Anak Laki-Laki,FUZZY,0.6,fuzzy-raw,vertical,1,aa-1-25-11-3,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Pakaian Dalam Bayi & Anak > Pakaian Dalam Anak Laki-Laki,Apparel & Accessories > Clothing > Baby & Children's Clothing > Baby & Children's Underwear > Boys' Underwear,4,False,True,9,Kelompok usia | Petunjuk perawatan | Warna | Kain | Fitur pakaian intim | Pola | Ukuran | Jenis ukuran | Jenis kelamin sasaran,
1136,SISIR DEWASA,4,292,Fashion > AKSESORIS FASHION DEWASA > AKSESORIS RAMBUT DEWASA > SISIR DEWASA,True,UNMAPPED,0.5,2,,UNMAPPED,0.5,,global,3,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Perawatan Hewan Piaraan > Sisir & Sikat Hewan Piaraan > Sisir
411,KACAMATA BACA,3,290,Fashion > KACAMATA > KACAMATA BACA,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Penglihatan > Kacamata
535,WAFER,4,288,"Makanan dan Minuman > MAKANAN KECIL  > COOKIES, BISKUIT DAN LAIN LAIN > WAFER",False,UNMAPPED,0.5,2,,UNMAPPED,0.5,,global,2,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Ikan & Akuatik > Makanan Ikan > Wafer Alga
515,YOGHURT,4,287,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN > YOGHURT,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Produk Susu > Yoghurt",EXACT,1.0,exact-raw,vertical,1,fb-2-6-8,"Makanan, Minuman & Tembakau > Item Makanan > Produk Susu > Yoghurt","Food, Beverages & Tobacco > Food Items > Dairy Products > Yogurt",3,True,False,7,Informasi alergen | Varian beta-kasein | Preferensi diet | Kandungan lemak | Rasa | Persyaratan penyimpanan | Bahan dasar yogurt,
1215,ROK MAXI WANITA,4,280,Fashion > FASHION WANITA > BAWAHAN WANITA > ROK MAXI WANITA,True,UNMAPPED,0.333,3,,UNMAPPED,0.5,,global,3,,,,,,,,,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Celana Bayi & Anak > Rok
391,PAKAIAN BAYI,3,277,Fashion > FASHION ANAK & BAYI > PAKAIAN BAYI,True,FUZZY,0.667,1,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak,EXACT,1.0,exact-stripped,vertical,1,aa-1,Busana dan Aksesori > Pakaian,Apparel & Accessories > Clothing,1,False,True,9,Kelompok usia | Petunjuk perawatan | Fitur pakaian | Warna | Kain | Pola | Ukuran | Jenis ukuran | Jenis kelamin sasaran,
1197,GAUN MUSLIM WANITA,4,270,Fashion > FASHION WANITA > BAJU MUSLIM WANITA > GAUN MUSLIM WANITA,True,UNMAPPED,0.25,7,,UNMAPPED,0.333,,global,4,,,,,,,,,"Busana dan Aksesori > Pakaian > Pakaian Aktif > Dress Tari, Rok & Kostum > Gaun Tari"
1362,SABUN BADAN BATANG,5,270,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN > SABUN BADAN > SABUN BADAN BATANG,False,FUZZY,0.667,1,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Mandi & Perawatan Tubuh > Sabun Batang,FUZZY,0.667,fuzzy-raw,vertical,1,hb-3-2-1-1,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Mandi & Perawatan Tubuh > Sabun Batang,Health & Beauty > Personal Care > Cosmetics > Bath & Body > Bar Soap,4,True,False,18,Kelompok usia | Kandungan Alkohol/Pelarut | Area tubuh | Warna | Bahan penyusun | Jenis agen eksfoliasi | Keharuman | Bahan-bahan | Bahan | Jenis kemasan | Pola | Sertifikasi & standar produk | Bentuk produk | Aroma | Bentuk | Efek perawatan kulit | Metode pembuatan sabun | Cocok untuk jenis kulit,
565,BUMBU MASAK INSTAN,4,269,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > BUMBU DAPUR > BUMBU MASAK INSTAN,False,UNMAPPED,0.25,11,,UNMAPPED,0.25,,global,11,,,,,,,,,Kamera & Optik > Aksesori Kamera & Optik > Komponen & Aksesori Kamera > Film Kamera > Film Instan
1186,KAUS WANITA,4,268,Fashion > FASHION WANITA > ATASAN WANITA > KAUS WANITA,True,FUZZY,0.667,1,Busana dan Aksesori > Pakaian > Lingeri > Kaus Dalam Wanita,FUZZY,0.667,fuzzy-raw,vertical,1,aa-1-6-12,Busana dan Aksesori > Pakaian > Lingeri > Kaus Dalam Wanita,Apparel & Accessories > Clothing > Lingerie > Women's Undershirts,3,True,False,8,Petunjuk perawatan | Warna | Kain | Fitur pakaian intim | Pola | Ukuran | Jenis ukuran | Jenis kelamin sasaran,
311,BUKU ANAK-ANAK,3,267,Alat dan Buku Tulis > BUKU BACAAN > BUKU ANAK-ANAK,True,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Media > Buku
305,PEN,3,266,Alat dan Buku Tulis > ALAT TULIS > PEN,False,UNMAPPED,0.5,2,,UNMAPPED,0.5,,global,2,,,,,,,,,Elektronik > Aksesori Elektronik > Komponen Komputer > Perangkat Input > Tablet Grafis > Display Pen
1791,OLYMPIC,3,264,UNUSED > AREA DISPLAY > OLYMPIC,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
472,BEDAK WAJAH,3,255,Kosmetik dan Alat Kecantikan > MAKE UP WAJAH > BEDAK WAJAH,False,EXACT,1.0,1,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Makeup > Rias Wajah > Bedak Wajah,EXACT,1.0,exact-raw,vertical,1,hb-3-2-6-4-2,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Makeup > Rias Wajah > Bedak Wajah,Health & Beauty > Personal Care > Cosmetics > Makeup > Face Makeup > Face Powder,5,True,False,17,Kandungan Alkohol/Pelarut | Warna | Finis kosmetik | Tingkat cakupan | Jenis dispenser | Warna bedak wajah | Jenis bedak wajah | Keharuman | Fitur riasan | Warna riasan | Bahan | Sertifikasi & standar produk | Bentuk produk | Tingkat SPF | Warna kulit | Warna dasar kulit | Cocok untuk jenis kulit,
40,BUKU BACAAN,2,252,Alat dan Buku Tulis > BUKU BACAAN,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Media > Buku
51,FASHION WANITA,2,252,Fashion > FASHION WANITA,True,UNMAPPED,0.25,3,,UNMAPPED,0.25,,global,3,,,,,,,,,Busana dan Aksesori > Pakaian > Lingeri > Celana Dalam Wanita
170,STOP KONTAK,3,244,Perbaikan Rumah > ALAT ALAT PERBAIKAN RUMAH > STOP KONTAK,False,UNMAPPED,0.333,4,,UNMAPPED,0.333,,global,4,,,,,,,,,Kamera & Optik > Fotografi > Kamar Gelap > Bahan Kimia Fotografi > Stop Bath
430,KAUS KAKI PRIA,3,244,Fashion > SEPATU PRIA > KAUS KAKI PRIA,True,AMBIGUOUS,0.667,2,Busana dan Aksesori > Pakaian > Kaus Kaki,EXACT,1.0,exact-stripped,vertical,1,aa-1-18,Busana dan Aksesori > Pakaian > Kaus Kaki,Apparel & Accessories > Clothing > Socks,2,False,True,11,Ukuran aksesori | Aktivitas | Kelompok usia | Fitur pakaian | Warna | Kain | Pola | Jenis ukuran | Tingkat bantalan kaus kaki | Gaya ujung kaus kaki | Jenis kelamin sasaran,
1148,PAKAIAN DALAM ANAK PEREMPUAN,4,243,Fashion > FASHION ANAK & BAYI > PAKAIAN ANAK PEREMPUAN > PAKAIAN DALAM ANAK PEREMPUAN,True,EXACT,1.0,1,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Pakaian Dalam Bayi & Anak > Pakaian Dalam Anak Perempuan,EXACT,1.0,exact-raw,vertical,1,aa-1-25-11-2,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Pakaian Dalam Bayi & Anak > Pakaian Dalam Anak Perempuan,Apparel & Accessories > Clothing > Baby & Children's Clothing > Baby & Children's Underwear > Girls' Underwear,4,False,True,9,Kelompok usia | Petunjuk perawatan | Warna | Kain | Fitur pakaian intim | Pola | Ukuran | Jenis ukuran | Jenis kelamin sasaran,
7,Alat dan Buku Tulis,1,241,Alat dan Buku Tulis,False,FUZZY,0.667,1,Perlengkapan Kantor > Perlengkapan Kantor Umum > Produk Kertas > Alat Tulis,FUZZY,0.667,fuzzy-raw,vertical,1,os-4-9-13,Perlengkapan Kantor > Perlengkapan Kantor Umum > Produk Kertas > Alat Tulis,Office Supplies > General Office Supplies > Paper Products > Stationery,3,True,False,2,Warna | Pola,
240,BUNGA & TANAMAN ARTIFISIAL (BUATAN),3,241,"Hobi, Ibadah, dan Olahraga > BERKEBUN > BUNGA & TANAMAN ARTIFISIAL (BUATAN)",False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Ikan & Akuatik > Dekorasi Akuarium > Tanaman Buatan
912,SIKAT GIGI DEWASA,4,240,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN MULUT & GIGI > SIKAT GIGI DEWASA,True,AMBIGUOUS,0.667,2,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Perawatan Mulut Hewan Piaraan > Sikat Gigi,EXACT,1.0,exact-stripped,vertical,1,hb-3-12-17,Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Mulut > Sikat Gigi,Health & Beauty > Personal Care > Oral Care > Toothbrushes,3,False,True,16,Kelompok usia | Ukuran baterai | Jenis baterai | Bahan bulu sikat | Bentuk bulu sikat | Warna | Kekerasan | Bahan pegangan | Jenis Kayu | Bahan | Fungsi perawatan mulut | Pola | Bentuk produk | Ukuran kepala sikat gigi | Jenis penggunaan | Finishing kayu,
388,TOPI DEWASA,3,237,Fashion > AKSESORIS FASHION DEWASA > TOPI DEWASA,True,UNMAPPED,0.5,4,,EXACT,1.0,exact-stripped,vertical,1,aa-2-17,Busana dan Aksesori > Aksesori Pakaian > Topi,Apparel & Accessories > Clothing Accessories > Hats,2,False,True,10,Item aksesori yang disertakan | Ukuran aksesori | Kelompok usia | Warna | Kain | Fitur penutup kepala | Pola | Ukuran | Jenis ukuran | Jenis kelamin sasaran,
437,SEPATU SNEAKERS PRIA,3,236,Fashion > SEPATU PRIA > SEPATU SNEAKERS PRIA,True,UNMAPPED,0.333,2,,UNMAPPED,0.5,,global,2,,,,,,,,,Busana dan Aksesori > Sepatu
438,KAUS KAKI WANITA,3,236,Fashion > SEPATU WANITA > KAUS KAKI WANITA,True,AMBIGUOUS,0.667,2,Busana dan Aksesori > Pakaian > Kaus Kaki,EXACT,1.0,exact-stripped,vertical,1,aa-1-18,Busana dan Aksesori > Pakaian > Kaus Kaki,Apparel & Accessories > Clothing > Socks,2,False,True,11,Ukuran aksesori | Aktivitas | Kelompok usia | Fitur pakaian | Warna | Kain | Pola | Jenis ukuran | Tingkat bantalan kaus kaki | Gaya ujung kaus kaki | Jenis kelamin sasaran,
573,ES KRIM,4,233,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > ES KRIM & LAINNYA > ES KRIM,False,EXACT,1.0,1,"Makanan, Minuman & Tembakau > Item Makanan > Hidangan Pencuci Mulut Beku & Kebaruan > Es Krim & Yoghurt Beku > Es Krim",EXACT,1.0,exact-raw,vertical,1,fb-2-9-1-3,"Makanan, Minuman & Tembakau > Item Makanan > Hidangan Pencuci Mulut Beku & Kebaruan > Es Krim & Yoghurt Beku > Es Krim","Food, Beverages & Tobacco > Food Items > Frozen Desserts & Novelties > Ice Cream & Frozen Yogurt > Ice Cream",4,True,False,4,Informasi alergen | Preferensi diet | Format es krim | Persyaratan penyimpanan,
1149,PAKAIAN MUSLIM ANAK PEREMPUAN,4,232,Fashion > FASHION ANAK & BAYI > PAKAIAN ANAK PEREMPUAN > PAKAIAN MUSLIM ANAK PEREMPUAN,True,FUZZY,0.6,1,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Pakaian Dalam Bayi & Anak > Pakaian Dalam Anak Perempuan,FUZZY,0.6,fuzzy-raw,vertical,1,aa-1-25-11-2,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Pakaian Dalam Bayi & Anak > Pakaian Dalam Anak Perempuan,Apparel & Accessories > Clothing > Baby & Children's Clothing > Baby & Children's Underwear > Girls' Underwear,4,False,True,9,Kelompok usia | Petunjuk perawatan | Warna | Kain | Fitur pakaian intim | Pola | Ukuran | Jenis ukuran | Jenis kelamin sasaran,
256,PERAWATAN HEWAN PELIHARAAN,3,230,"Hobi, Ibadah, dan Olahraga > HEWAN PELIHARAAN > PERAWATAN HEWAN PELIHARAAN",False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Rumah & Taman > Aksesori Peralatan Rumah Tangga > Aksesori Vakum > Set Perawatan Hewan
180,PYLOX,3,227,Perbaikan Rumah > MATERIAL PERBAIKAN RUMAH > PYLOX,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
29,MENJAHIT,2,225,"Hobi, Ibadah, dan Olahraga > MENJAHIT",False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
409,JAM TANGAN WANITA,3,224,Fashion > JAM TANGAN > JAM TANGAN WANITA,True,FUZZY,0.667,1,Busana dan Aksesori > Perhiasan > Jam Tangan,EXACT,1.0,exact-stripped,vertical,1,aa-6-11,Busana dan Aksesori > Perhiasan > Jam Tangan,Apparel & Accessories > Jewelry > Watches,2,True,True,14,Kelompok usia | Warna tali | Pola tali | Warna casing | Bahan wadah | Pola casing | Bahan kristal | Warna pelat jam | Pola pelat jam | Jenis kelamin sasaran | Layar jam tangan | Fitur jam tangan | Bahan jam tangan | Pergerakan jam,
111,SAYURAN SEGAR,3,222,Makanan dan Minuman > FRESH > SAYURAN SEGAR,False,UNMAPPED,0.333,6,,UNMAPPED,0.333,,global,6,,,,,,,,,"Makanan, Minuman & Tembakau > Item Makanan > Produk Susu > Krim > Krim Segar"
1559,CERMIN,6,222,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERLENGKAPAN RUMAH TANGGA > PERLENGKAPAN KAMAR & KAMAR MANDI > CERMIN,False,AMBIGUOUS,1.0,2,Rumah & Taman > Dekorasi > Cermin,EXACT,1.0,exact-raw,vertical,1,hg-3-47,Rumah & Taman > Dekorasi > Cermin,Home & Garden > Decor > Mirrors,2,False,True,10,Warna | Gaya tepi | Desain rangka | Opsi pencahayaan | Bahan | Jenis cermin | Jenis pemasangan | Orientasi | Pola | Bentuk,
358,KANTONG WARNA WARNI,3,221,Alat dan Buku Tulis > PERALATAN UMUM > KANTONG WARNA WARNI,False,UNMAPPED,0.25,16,,UNMAPPED,0.25,,global,16,,,,,,,,,Bisnis & Industri > Medis > Perlengkapan Medis > Perlengkapan Ostomi > Kantong Ostomi
922,PEMBALUT,4,221,Perawatan Diri & Rumah Tangga > Perawatan Diri > KEBUTUHAN KHUSUS WANITA > PEMBALUT,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Kesehatan & Kecantikan > Perawatan Kesehatan > Alat Bantu Inkontinensia > Pembalut Inkontinensia
14,MAKANAN KECIL ,2,220,Makanan dan Minuman > MAKANAN KECIL ,False,FUZZY,0.667,1,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Hewan Kecil > Makanan Hewan Kecil,FUZZY,0.667,fuzzy-raw,global,1,ap-2-47-2,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Hewan Kecil > Makanan Hewan Kecil,Animals & Pet Supplies > Pet Supplies > Small Animal Supplies > Small Animal Food,3,True,False,6,Jenis hewan | Jenis kemasan | Rasa makanan hewan peliharaan | Kebutuhan makanan hewan kecil | Bentuk makanan hewan kecil | Bahan makanan hewan kecil,
41,BUKU TULIS,2,219,Alat dan Buku Tulis > BUKU TULIS,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Media > Buku
1410,DETERJEN CAIR,5,218,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN LAUNDRY > DETERJEN PAKAIAN > DETERJEN CAIR,False,UNMAPPED,0.5,1,,UNMAPPED,0.5,,global,1,,,,,,,,,Bisnis & Industri > Sains & Laboratorium > Biokimia > Deterjen
322,BALON,3,214,Alat dan Buku Tulis > DEKORASI & KELENGKAPAN PESTA > BALON,False,EXACT,1.0,1,Seni & Hiburan > Pesta & Perayaan > Perlengkapan Pesta > Balon,EXACT,1.0,exact-raw,vertical,1,ae-3-2-3,Seni & Hiburan > Pesta & Perayaan > Perlengkapan Pesta > Balon,Arts & Entertainment > Party & Celebration > Party Supplies > Balloons,3,True,False,8,Ukuran aksesori | Jenis penutup/katup balon | Bentuk balon | Jenis perayaan | Warna | Gas inflasi yang kompatibel | Bahan | Pola,
361,KOTAK PENSIL (PENCIL CASE),3,214,Alat dan Buku Tulis > PERALATAN UMUM > KOTAK PENSIL (PENCIL CASE),False,UNMAPPED,0.25,1,,UNMAPPED,0.25,,global,1,,,,,,,,,Perlengkapan Kantor > Peralatan Kantor > Alat Tulis & Gambar > Pena & Pensil > Pensil
1475,SABUN BADAN CAIR KEMASAN BOTOL,6,213,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN > SABUN BADAN > SABUN BADAN CAIR > SABUN BADAN CAIR KEMASAN BOTOL,False,UNMAPPED,0.333,1,,UNMAPPED,0.333,,global,1,,,,,,,,,Kesehatan & Kecantikan > Perawatan Tubuh > Kosmetik > Mandi & Perawatan Tubuh > Sabun Tangan Cair
889,MASKER KECANTIKAN,4,212,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN WAJAH > MASKER KECANTIKAN,False,UNMAPPED,0.333,13,,UNMAPPED,0.333,,global,13,,,,,,,,,Bisnis & Industri > Perlengkapan Pelindung Keselamatan Kerja > Masker Pelindung
1813,JAS HUJAN,4,206,Fashion > AKSESORIS FASHION DEWASA > UNTUK HUJAN > JAS HUJAN,False,AMBIGUOUS,1.0,2,Busana dan Aksesori > Pakaian > Pakaian Luar > Mantel & Jaket > Jas Hujan,AMBIGUOUS,1.0,exact-raw,vertical,2,,,,,,,,,
188,GEMBOK RUMAH,3,203,Perbaikan Rumah > PERLENGKAPAN PERBAIKAN RUMAH > GEMBOK RUMAH,False,UNMAPPED,0.333,17,,UNMAPPED,0.333,,global,17,,,,,,,,,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Anjing > Rumah Anjing
1245,KAUS KAKI ANAK & BAYI LAKI-LAKI,4,203,Fashion > SEPATU ANAK & BAYI > SEPATU ANAK & BAYI LAKI-LAKI > KAUS KAKI ANAK & BAYI LAKI-LAKI,True,FUZZY,0.667,1,Busana dan Aksesori > Pakaian > Pakaian Bayi & Anak > Kaus Kaki & Legging Bayi & Anak,EXACT,1.0,exact-stripped,vertical,1,aa-1-18,Busana dan Aksesori > Pakaian > Kaus Kaki,Apparel & Accessories > Clothing > Socks,2,False,True,11,Ukuran aksesori | Aktivitas | Kelompok usia | Fitur pakaian | Warna | Kain | Pola | Jenis ukuran | Tingkat bantalan kaus kaki | Gaya ujung kaus kaki | Jenis kelamin sasaran,
911,PASTA GIGI DEWASA,4,202,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN MULUT & GIGI > PASTA GIGI DEWASA,True,AMBIGUOUS,0.667,2,Hewan & Perlengkapan Hewan Piaraan > Perlengkapan Hewan Piaraan > Perlengkapan Perawatan Mulut Hewan Piaraan > Pasta Gigi,EXACT,1.0,exact-stripped,vertical,1,hb-3-12-19,Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Mulut > Pasta Gigi,Health & Beauty > Personal Care > Oral Care > Toothpaste,3,True,False,10,Kelompok usia | Kandungan Alkohol/Pelarut | Bahan terperinci | Rasa | Kandungan fluorida | Bahan | Fungsi perawatan mulut | Sertifikasi & standar produk | Bentuk produk | Jenis pasta gigi,
1214,LEGGING WANITA,4,202,Fashion > FASHION WANITA > BAWAHAN WANITA > LEGGING WANITA,True,UNMAPPED,0.5,5,,AMBIGUOUS,1.0,exact-stripped,vertical,5,,,,,,,,,
877,PEWARNA RAMBUT,4,201,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN RAMBUT > PEWARNA RAMBUT,False,EXACT,1.0,1,Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Rambut > Pewarna Rambut,EXACT,1.0,exact-raw,vertical,1,hb-3-10-2,Kesehatan & Kecantikan > Perawatan Tubuh > Perawatan Rambut > Pewarna Rambut,Health & Beauty > Personal Care > Hair Care > Hair Color,3,True,False,14,Kandungan Alkohol/Pelarut | Jenis pemakaian | Fitur keamanan bahan kimia | Warna | Efek kondisioner | Kekuatan developer | Keharuman | Tingkat cakupan uban | Warna rambut | Formulasi pewarna rambut | Bahan | Pola | Bentuk produk | Jenis kelamin sasaran,
1172,PECI,4,201,Fashion > FASHION PRIA > BAJU MUSLIM PRIA > PECI,False,UNMAPPED,0.0,0,,UNMAPPED,0.0,,global,0,,,,,,,,,
1627,CETAKAN / LOYANG KUE,7,201,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > ALAT DAPUR & AKSESORIS DAPUR > CETAKAN / LOYANG KUE,False,EXACT,1.0,1,Rumah & Taman > Dapur & Ruang Makan > Peralatan Masak & Baking > Peralatan Baking > Loyang & Cetakan Kue,EXACT,1.0,exact-raw,vertical,1,hg-11-2-1-5,Rumah & Taman > Dapur & Ruang Makan > Peralatan Masak & Baking > Peralatan Baking > Loyang & Cetakan Kue,Home & Garden > Kitchen & Dining > Cookware & Bakeware > Bakeware > Cake Pans & Molds,4,True,False,7,Bentuk peralatan baking | Petunjuk pembersihan | Warna | Fitur peralatan masak/panggang | Bahan peralatan masak/panggang | Pola | Sertifikasi & standar produk,
