id,name,name_en,depth,numchild,full_code,ancestor_names,products,products_active,products_subtree,children_sample,title_sample
56,PERHIASAN DEWASA,,2,6,A008-10,Fashion,8,7,316,ANTING DEWASA | BROS DEWASA | CINCIN DEWASA | GELANG DEWASA | KALUNG DEWASA | LIONTIN DEWASA,132S SET PERHIASAN WANITA :: RING HURUF :: KLG/GLG/CIN 20.0 :: KLG/GLG/CIN 25.0 :: KLG/GLG/CIN 23.0 :: KLG/GLG/CIN 21.0 :: KLG/GLG/CIN 18.0 :: KLG/GLG/CIN 27.0
106,TEPUNG,,3,7,A001-05-16,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,8,1,74,TEPUNG BERAS | TEPUNG KETAN | TEPUNG MAIZENA | TEPUNG ROTI | TEPUNG SAGU | TEPUNG TAPIOKA | TEPUNG TERIGU,TEPUNG BUMBU KRISPI MAMASUKA 70 GR :: TEPUNG KRISPI KEJU MAMASUKA 170 GR :: MOM'S RECIPE PERKEDELKU 50GR :: TEPUNG BAKWAN UDANG MAMASUKA 170 GR :: TEPUNG TAPIOKA MEKAR MERAH :: TEPUNG BERAS SUJIWANGI 500 GR :: TEPUNG BAKSO KRISPI MAMASUKA 100 GR :: TPG TAPIOKA PAK TANI (50)
207,SUKU CADANG MOTOR,,3,5,A005-02-02,"Hobi, Ibadah, dan Olahraga > Perawatan & Suku Cadang Motor",8,6,50,BOHLAM LAMPU MOTOR | BUSI MOTOR | PENTIL BAN MOTOR | SPION MOTOR | TUTUP PENTIL MOTOR,DENZO SPR GREASE :: K053 TENKAI BRAKE SHOE VARIO/BEAT :: K197 TENKAI STELAN RANTE GRAND/SUPRA :: K036 TENKAI BRAKE PAD HONDA SUPRA X :: CONGKELAN BAN BISON 10 :: COVER PLAT ORISINIL KING RACING :: KARET TROMOL OSANO RC100 :: TAHANAN OTO KOP MATIC A.TOOL/PROHEX
234,PERALATAN & PERLENGKAPAN SEPEDA,,3,5,A005-05-08,"Hobi, Ibadah, dan Olahraga > OLAHRAGA",8,8,48,HELM SEPEDA | KUNCI SEPEDA | KURSI SEPEDA | LAMPU UNTUK SEPEDA | POMPA BAN SEPEDA,ME-7416 MTR SCOOTR :: T200 STROLLER TURKIYE LABEILLE :: W-348L MTR BMW R1200 :: A-919 STROLLER-LABEILLA OTTA :: POMPA SEPEDA TBG + MTR 141 XP TOOL :: GRIP RCB HG55 2TONE (GP) :: STEP BLKG JAGUNG APRILIA MF :: SPION BLT LIPAT JALU STANG MSX
363,LEM KERTAS,,3,2,A007-08-18,Alat dan Buku Tulis > PERALATAN UMUM,8,6,59,LEM KERTAS CAIR | LEM KERTAS STIK,LEM UHU ALL PURPOSE 35 ML :: LEM SUPER GLUE BAGUS 3 GR :: LEM EROKOL TANGGUNG :: LEM COLEK INIKOL MINI :: DELI EA-71001 GLITTER GLUE :: LEM COLEK INIKOL TANGGUNG :: DL-407 DELIE-7146 SUPER GLUE :: LEM POVINAL 111 [24]
501,AIR MINERAL,,4,3,A001-02-01-01,Makanan dan Minuman > MINUMAN > MINUMAN DALAM KEMASAN,8,4,115,AIR MINERAL KEMASAN BOTOL | AIR MINERAL KEMASAN GALON | AIR MINERAL KEMASAN GELAS,ADEM SARI AIR SEJUK BOTOL 600 ML :: VIT LEVITE BERRIES LIME 350 ML :: VIT LEVITE LEMON CUCUMBER 350 ML :: VIT LEVITE LYCHEE CITRUS 350 ML :: CRYSTALIN PET 1.5 LT :: PRISTINE 1.5 LT :: RON 88 GALON KOSONG :: RON 88 GALON KOSONG
1677,GARPU,,7,2,A003-02-05-01-03-05-01,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN,8,7,43,GARPU PLASTIK | GARPU STAINLESS,HOMLIV GARPU ANGELA JUMBO KAYU JATI :: GARPU MAKAN CBDK :: GARPU MAHONI :: GARPU SONO :: ATOZ GARPU KAYU (50/5) :: 633-01 GARPU MAKAN SUNNY :: SK039-FK02 GARPU DESSERT :: GARPU JATI
15,MAKANAN & BAHAN MAKANAN,,2,16,A001-05,Makanan dan Minuman,7,6,5308,"BAHAN KUE | BERAS | BUMBU DAPUR | ES KRIM & LAINNYA | GULA & PEMANIS | MADU | MAKANAN BEKU | MAKANAN DALAM KEMASAN & KALENG | MIE, BIHUN, KWETIAU INSTAN | MIE KERING & PASTA | MINYAK | PRODUK SUSU",KIMLO KURNIA 80 GR :: TAI KY FOOD SENTA PAPER RICE 16 CM 300 GR :: BICH - CHI RICE PAPER 22 CM 200 GR :: DASHIDA BUMBU IKAN TERI 10 @ 10 GR :: HANA KATSUOBUSHI 50 GR :: JAVASUPERFOOD RICE PAPER BULAT 100GR (70) :: JAVASUPERFOOD RICE PAPER KOTAK 100GR (70)
18,PERAWATAN ANAK & BAYI,,2,5,A002-01,Keperluan Anak dan Bayi,7,7,780,PERAWATAN MULUT & GIGI ANAK & BAYI | PERAWATAN KESEHATAN ANAK & BAYI | PERAWATAN KULIT ANAK & BAYI | PERAWATAN MENYELURUH ANAK & BAYI | PERAWATAN RAMBUT ANAK & BAYI,TM602 TOPI MICELLITA :: SMJ600 STELAN MICELLITA :: TM701 TOPI MICELLITA :: TM601 TOPI MICELLITA :: SPM8 (BT) SEPATU MICELLITA :: TM700 TOPI MICELLITA :: TM603 TOPI MICELLITA
63,MAKE UP BIBIR,,2,5,A009-02,Kosmetik dan Alat Kecantikan,7,5,558,LIP BALM | LIP GLOSS | LIP LINER | LIPSTICK | PERAWATAN BIBIR,PIXY GET INKED - #02 MAROON MADNESS 4 GR :: EMINA MAGIC POTION - #06 SASSY 5.5 ML :: WARDAH EVERYDAY! MATTE LIP SHOT 04 1.8GR :: PIXY CD8LC LIP CREAM CHIC ROSE 414145 :: HANASUI LIP CREAM PINK LAVA 04 :: HANASUI LIP CREAM CREAMY PEACH 05 :: HANASUI LIP CREAM FLAME 15
89,PERMEN MARSHMALLOW DAN LAIN LAIN,,3,6,A001-04-05,Makanan dan Minuman > MAKANAN KECIL ,7,1,670,MARSHMALLOW | PERMEN | PERMEN GULA KAPAS | PERMEN JELLY | PERMEN KARET | PERMEN PENYEGAR NAFAS,PERMEN SNACKKU 100 GR :: NARAYA MINI ORANGE CANDY 200 GR :: FUPAIYUAN ORANGE CANDY 248 GR :: NARAYA MIXED NUTS CRISP 200GR :: NARAYA HAW FLAKES SANDWICH SHAPE 180GR :: NARAYA CRISPY CANDY 180 GR :: JUQI WATER GUN CANDY 8 GR
129,PERLENGKAPAN KEBERSIHAN ANAK & BAYI,,3,6,A002-03-02,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI,7,7,634,CAIRAN PEMBERSIH PERALATAN DAN PERLENGKAPAN ANAK & BAYI | COTTON BALL ANAK & BAYI | COTTON BUD  | KAPAS ANAK & BAYI | POPOK (DIAPERS) ANAK & BAYI | TISU BASAH (BABY WIPES),TB-1611 TEMPAT BEDAK WARNA NAMPAN 2 :: TB-1531 TEPUKAN BEDAK GAGANG :: TB-1518 TEMPAT BEDAK KECIL :: NN-2002 TEMPAT BEDAK DOUBLE OVAL MINI NANO :: TB-1510 TEMPAT BEDAK SEGI :: TB-1517 TEMPAT BEDAK KECIL :: BD 195 SISIR
1517,KEMOCENG,,6,3,A003-02-05-01-01-02,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,7,6,24,KEMOCENG BULU AYAM | KEMOCENG BULU SINTETIS | KEMOCENG KAIN MICROFIBER,KEMOCENG MICROFIBER ( WARNA RANDOM) :: KEMOCENG SINTETIK BESAR :: KEMOCENG WIG :: KEMOCENG DUSTER B :: KEMOCENG WARNA B :: KEMOCENG SINTETIS :: KEMOCENG TARIK KC ORANGE
1518,KAIN UNTUK LAP & PEL,,6,8,A003-02-05-01-01-03,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,7,7,267,KAIN DUSTER UNTUK MENYAPU | KAIN KESET | KAIN LAP | KAIN LAP TANGAN | KAIN MICROFIBER | KAIN PEL | KAIN SERBET | LAP KANEBO,LAP PEL BERUANG CAPIT :: LAP CAMION :: LAP INOVA :: LAP OKAWA :: LAP KENMASTER BSR :: PEL DRAGON LOBY :: ACACIA KAINPEL
1523,SABUT & SPONS,,6,4,A003-02-05-01-01-08,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,7,6,77,SABUT & SPONS DUA SISI UNTUK DAPUR | SABUT NILON SAJA | SABUT STAINLESS STEEL | SPON / BUSA SAJA,BAGUS KITCHEN MATE SABUT PEMBERSIH ISI 3 :: SCOTCH BRITE SCRUB DOTS HD 1EA/PK 3M :: SCOTCH BRITE SCRUB DOTS NS 2EA/PK 3M :: SCOTCH BRITE SCRUB DOTS NS 12EA/CV 3M :: SHARON TAPAS SPON KUNING BESAR :: ID-30MO SCOTH BRITE SABUT SPONS HIJAU (36) :: SPON PEMBERSIH INDOMOOP
1527,SIKAT,,6,7,A003-02-05-01-01-12,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,7,7,159,SIKAT BAJU | SIKAT CUCI BAJU | SIKAT LANTAI DENGAN GAGANG | SIKAT PEMBERSIH PERALATAN DAPUR | SIKAT SEMIR SEPATU | SIKAT TANGAN | SIKAT TOILET / WC,GARUK 5 KAIT :: SIKAT SETRIKA PPM 885 :: BTC-50501 BONBOX SIKAT :: BCT-50504 BONBOX SIKAT :: BCT-50503 BONBOX SIKAT :: SIKAT PEMBERSIH SEPATU 27AN :: SIKAT PEMBERSIH DISPENSER SABUN
12,MINUMAN,,2,1,A001-02,Makanan dan Minuman,6,2,2257,MINUMAN DALAM KEMASAN,HONEYMON LEMON DRINK 330 ML :: GUNUNG KAWI MARQUISA BLACK 630 ML :: GUNUNG KAWI MARQUISA WHITE 630ML :: KURNIA SYRUP 600 ML :: CHOCOLATOS CHOCOLATE DRINK 190 ML :: SIDOMUNCUL ALANG SARI 300 ML
62,ALAT KECANTIKAN,,2,2,A009-01,Kosmetik dan Alat Kecantikan,6,4,503,KUAS & APLIKATOR MAKE UP | AKSESORIS ALAT KECANTIKAN,KUAS B KOSMETIK :: GUNTING ALIS ADDAHOME :: SPONGE REMOVAL PTH :: SPONGE REMOVAL CKLT :: SPONGE REMOVAL HTM :: MAKE UP BRUSH
64,MAKE UP KUKU,,2,4,A009-03,Kosmetik dan Alat Kecantikan,6,6,113,DEKORASI PEWARNA KUKU | PEMBERSIH KUKU | PERAWATAN KUKU | PEWARNA KUKU,MANGKOK MASKER 150.0 :: KUKU PALSU 60.0 :: KUKU PALSU 72.0 :: KONEKTOR PITA :: KUKU PALSU 120.0 :: LEM KUKU PALSU CAIR
95,GULA & PEMANIS,,3,8,A001-05-05,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,6,0,103,GULA PASIR | GULA MERAH | GULA AREN | GULA TEPUNG | GULA JAWA | GULA BATU | GULA CAIR | PEMANIS & PENGGANTI GULA,GUREKA SWEETENER STEVIA ISI 25 @3GR :: GUREKA SWEETENER STEVIA ISI 50 @3GR :: GULA KELAPA 500 GR :: GULA KELAPA RANI 500 GR :: GULA KELAPA PELANGI 250 GR :: ORGANIC CENTER NATURAL SORGHUM SUGAR 250 GR
132,PERLENGKAPAN MANDI ANAK & BAYI,,3,4,A002-03-05,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI,6,5,56,HANDUK ANAK & BAYI | MAINAN MANDI ANAK & BAYI | SPONS MANDI ANAK & BAYI | WASLAP MANDI ANAK & BAYI,PREMIUM BABY BATHER SUGAR BABY-FLY TO SUGARLAND :: PREMIUM BABY BATHER SUGAR BABY-SUGAR SKY :: PREMIUM BABY BATHER SUGAR BABY-SUGAR FRIENDS :: SIKAT GIGI ANTI SEDAK :: TOPI KERAMAS :: BSC201 UNDER THE SEA BABY BATHER
645,SAUS BUMBU MASAK,,4,5,A001-05-13-08,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS,6,0,59,SAUS TERIYAKI | SAUS BARBEQUE | SAOS BULGOGI | SAUS BLACKPAPPER | SAUS BUMBU LAINNYA,DELMONTE TOMATO PASTE 170 GR :: FILIPPO BERIO SAUS TOMAT HOT CHILLI PESTO 190 GR :: MAHSURI SAUS ASAM MANIS 60 GR :: MAHSURI SAUS LADA HITAM 60 GR :: MAHSURI KECAP GURIH SERBAGUNA 50 GR :: MAHSURI SAUS CABE 235 GR
929,OBAT MINUM,,4,6,A003-01-10-02,Perawatan Diri & Rumah Tangga > Perawatan Diri > OBAT-OBATAN,6,2,221,OBAT MINUM UNTUK BATUK & PILEK | OBAT MINUM UNTUK DEMAM | OBAT MINUM UNTUK PENCERNAAN & MAAG | OBAT MINUM UNTUK SAKIT KEPALA | OBAT MINUM UNTUK SULIT TIDUR | OBAT MINUM LAINNYA,OBH NELCO MADU 100 ML :: OBH TROPICA BERDAHAK 100 ML :: PIL RAPET WANGI BLISTER :: NEO HORMOVITON ISI 5 :: CONTREXYN HERBAL MASUK ANGIN 7.5 ML :: IMUGARD JUNIOR ANGGUR SYRUP 60 ML
1528,TISU,,6,5,A003-02-05-01-01-13,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,6,5,237,TISU BASAH NON BABY | TISU DAPUR | TISU FACIAL (HALUS) | TISU GULUNG | TISU NAPKIN (KASAR),TESSA TISSUE FACIAL ISI 2 PACK @300SHEETS :: TEMPAT TISU TBR 088 :: TEMPAT TISU DAKOTA 076 :: TEMPAT TISU KOTAK ROTAN TBK 087 :: TEMPAT TISU SEGI ROTAN 086 :: TEMPAT TISU ROLL TOYO SS
1673,TEMPAT PENYIMPANAN MINUMAN / CAIRAN,,7,4,A003-02-05-01-03-03-02,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > TEMPAT PENYIMPANAN MAKANAN & MINUMAN,6,4,915,ANEKA BOTOL KOSONG | BOTOL MINUM PLASTIK | TERMOS AIR PANAS | TEMPAT KECAP,WATERBAG 1.5 LITER - KANTONG AIR PORTABLE :: WATERBAG 2.5 L - KANTONG AIR PORTABLE :: GALON AQUA 10/12 LT :: GALON AQUA 5/6 LT SJ :: GALON 10 LT :: BOTOL AIR SUEHAT 500ML
98,MAKANAN DALAM KEMASAN & KALENG,,3,12,A001-05-08,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,5,1,599,ABON | BAHAN MAKANAN KERING LAINNYA | BUAH DALAM KEMASAN | BIJI BIJIAN DAN KACANG MENTAH | IKAN DALAM KEMASAN PACK | KERUPUK  | KORNET | MAKANAN SIAP SAJI | MUTIARA SAGU / PACAR CINA | IKAN DALAM KEMASAN KALENG | SAYUR DALAM KEMASAN | SOSIS SIAP MAKAN,KAF GOLDEN SWEET WHOLE KERNEL CORN 425 GR :: LA COSTENA WHOLE BLACK BEANS 400 GR :: CIP SOPINI COCKTAIL SOSIS SAPI 325 GR :: MUTTI WHOLE PEELED TOMATOES 400 GR :: MYTASTE WHOLE KERNEL CORN 410 GR
112,TELUR,,3,6,A001-06-06,Makanan dan Minuman > FRESH,5,5,36,TELUR ASIN CURAH | TELUR ASIN PACK | TELUR AYAM CURAH | TELUR AYAM KAMPUNG PACK | TELUR AYAM PACK | TELUR PUYUH PACK,TELUR PUYUH HADEA ISI 20 :: TELUR AYAM KAMPUNG ARAB ISI 6 :: ANUGERAH TELUR BEBEK MENTAH ISI 4 PCS :: TELUR AYAM NEGERI CURAH BOBBY :: TELUR BEBEK MENTAH 4'S ANUGRAH
1365,SABUN CUCI TANGAN CAIR,,5,2,A003-01-03-10-02,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN > SABUN CUCI TANGAN,5,3,109,SABUN CUCI TANGAN CAIR KEMASAN BOTOL | SABUN CUCI TANGAN CAIR KEMASAN REFILL (POUCH),LEIVY ANTI BACTERIAL HAND WASH ROSEHIP OIL 500 ML :: LEIVY ANTI BACTERIAL HAND WASH ALOE VERA 500 ML :: MOTTO SABUN CUCI TANGAN LEMON 5 LT :: MOTTO SABUN CUCI TANGAN GREEN TEA 5 LT :: MOTTO SABUN CUCI TANGAN STRAWBERY 5 LITER
1431,SERAP AIR & PENYERAP BAU,,5,2,A003-02-03-05-06,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PERAWATAN & PEMBERSIH RUMAH TANGGA LAINNYA,5,4,40,SERAP AIR & PENYERAP BAU KEMASAN BIASA | SERAP AIR & PENYERAP BAU KEMASAN REFILL (POUCH),DAHLIA SHOE DEODORIZER 100 GR :: REMOV ACTIVE SPRAY STRAWBERRY 100 ML :: REMOV ACTIVE SPRAY LEMON 100 ML :: REMOV ACTIVE SPRAY COFFEE 100 ML :: REMOV ACTIVE SPRAY LAVENDER 100 ML
1687,TUTUP GELAS,,7,2,A003-02-05-01-03-05-11,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN,5,5,24,TUTUP GELAS PLASTIK | TUTUP GELAS STAINLESS STEEL,TUTUP MIL 1007 P :: ST 126 TUTUP :: TUTUP GELAS MINNIE PINK :: TUTUP GELAS STRAWBERRY :: TUTUP CANGKIR TC0303
1818,SAOS TOMAT,,5,4,A001-05-13-06-02,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAOS  PEDAS & SAMBAL,5,0,41,SAOS TOMAT KEMASAN BOTOL | SAOS TOMAT KEMASAN POUCH | SAOS TOMAT KEMASAN SACHET | SAOS TOMAT KEMASAN JERIGEN,JAWARA SAUS HOT POUCH 250 ML :: HEINZ INDONESIAN GOURMET CHILI POUCH 125 GR :: ABC SAMBAL GEPREK POUCH 180 GR :: ABC SAMBAL RENDANG P\OUCH 180 GR :: ABC SAMBAL TERI PCH 180 GR
1829,Rumah Tangga,Househood,2,5,A003-02,Perawatan Diri & Rumah Tangga,5,4,15359,ANTI HAMA & SERANGGA | BAHAN LAUNDRY | BAHAN PEMBERSIH RUMAH | PENGHARUM RUANGAN | Peralatan & Perlengkapan Rumah Tangga,BK-01KOREAN BOWL :: ALAT PENGASAH PISAU 3 GARIS :: GARLIC CRUSHER :: KTG KOMPRES PUTIH :: PJ OTC 2PL ST2 BOLD BROWN
84,COKLAT & COCOA BUBUK,,3,3,A001-03-06,"Makanan dan Minuman > COKLAT, KOPI & TEH",4,1,56,COKLAT COMPOUND | COCOA POWDER | MINUMAN SERBUK RASA COKLAT,COLATOS DARK COKELAT COMPOUND 250 GR :: COLATTA COMPOUND DARK 1 KG :: BENDICO COCOA POWDER 50 GR :: DF TAKE IT 4F GREENTEA 32G (10)
128,PERLENGKAPAN BEPERGIAN ANAK & BAYI,,3,6,A002-03-01,Keperluan Anak dan Bayi > PERLENGKAPAN ANAK & BAYI,4,4,358,CARRIER | COOLER BAG | GENDONGAN | HIP SEAT | TAS BAYI | TAS PENGHANGAT BOTOL SUSU,MMT7010 TAS BESAR+ TBS BAMBEE SERIES :: OB28171 TAS BAYI RAINBOW SERIES BIRU :: OB28172 TAS BAYI KCL RAINBOW SERIES ABU :: OB17203 GENDONGAN SAMPING ALPACA SERIES ABU
137,PERAWATAN BADAN,,3,12,A003-01-03,Perawatan Diri & Rumah Tangga > Perawatan Diri,4,3,1679,ANTI NYAMUK | BEDAK | BODY BUTTER | BODY LOTION | BODY SCRUB | KRIM STRETCH MARK | KRIM TANGAN & KAKI | LULUR  | SABUN BADAN | SABUN CUCI TANGAN | HAND SANITIZER | BODY SERUM,VERILE ACTIVE ACNE BACK SPRAY 90ML :: HOSPICARE WASH GLOVES 10'S :: MOTTO PEMB. KACA 5 LT :: MOTTO KARBOL 5 LT
146,KEBUTUHAN KHUSUS LANJUT USIA,,3,2,A003-01-12,Perawatan Diri & Rumah Tangga > Perawatan Diri,4,0,155,POPOK (DIAPERS) DEWASA | UNDERPAD,CONFIDENCE ADULT PADS 32 CM ISI 12 :: CONFIDENCE INSERT PADS 600 ML 49 CM ISI 18 :: CONFIDENCE INSERT PADS 800 ML 49 CM ISI 18 :: VIO UNDERPAD 60@90 CM ISI 10
212,GUNTING JAHIT,,3,4,A005-03-04,"Hobi, Ibadah, dan Olahraga > MENJAHIT",4,4,12,GUNTING KAIN | GUNTING BEBEK | GUNTING BENANG | GUNTING BORDIR,GUNTING CATREK KECIL :: GUNTING CATREK BESAR :: GUNTING CATREK K :: GUNTING LIPAT MINI STAINLESS
352,CUTTER & REFILL,,3,2,A007-08-07,Alat dan Buku Tulis > PERALATAN UMUM,4,4,52,ALAT CUTTER | ISI REFILL CUTTER,PISAU CUTTER BISON :: CUTTER KENKO L-500 MSJ :: CUTTER EL-GRADIO/POPEY :: CUTTER TOSCANO
702,BAWANG PUTIH,,4,3,A001-06-05-07,Makanan dan Minuman > FRESH > SAYURAN SEGAR,4,2,5,BAWANG PUTIH BIASA | BAWANG PUTIH HITAM (BAWANG HITAM) | BAWANG PUTIH TUNGGAL,"ONE FRESH BAWANG PUTIH PACK :: BAWANG PUTIH PACK ""LF""LEMBANG FARM :: MR.SPICE BAWANG PUTIH GORENG 100GR :: SUNRISE BAWANG PUTIH 300 GR"
804,SABUN ANAK & BAYI,,4,2,A002-01-03-07,Keperluan Anak dan Bayi > PERAWATAN ANAK & BAYI > PERAWATAN KULIT ANAK & BAYI,4,2,137,SABUN ANAK & BAYI BATANG | SABUN ANAK & BAYI CAIR,ZWITSAL BABY BATH + MINYAK TELON 200 ML :: ZWITSAL BABY BATH NATURAL HAIR & BODY 200 ML :: KODOMO HAIR & BODY WASH MINION TROPICAL FRUIT 300 ML :: ZWITSAL PAKET GEMAS
904,SABUN BADAN,,4,2,A003-01-03-09,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN,4,1,902,SABUN BADAN BATANG | SABUN BADAN CAIR,LACTACYD LIQUID BABY BLUE 60 ML :: PRIMA PROTECT+ TOTAL BAR SOAP 110 GR :: PRIMA PROTECT+ MILD BAR SOAP 110 GR :: LUX BW SOFT ROSE BUNDLE 500GR + 380GR (6)
905,SABUN CUCI TANGAN,,4,3,A003-01-03-10,Perawatan Diri & Rumah Tangga > Perawatan Diri > PERAWATAN BADAN,4,1,123,SABUN CUCI TANGAN BATANG | SABUN CUCI TANGAN CAIR | SABUN CUCI TANGAN FOAMING,SANITER ECOSENSE HANDWASH FRESH CLEAN STARTER KIT 70 GR :: SANITER ECS P2L HANDWASH NOURISHING CLEAN REFILL PACK :: SANITER ECOSENSE HANDWASH NOURISHING CLEAN STARTER KIT 70 GR :: HANDSOAP GREEN TEA 5LT
1391,OBAT MINUM UNTUK BATUK & PILEK,,5,2,A003-01-10-02-01,Perawatan Diri & Rumah Tangga > Perawatan Diri > OBAT-OBATAN > OBAT MINUM,4,4,95,OBAT BATUK & PILEK ANAK | OBAT BATUK & PILEK DEWASA,KOMIX HERBAL PEPPERMINT SACHET 15 ML :: KOMIX HERBAL JAHE SACHET 15 ML :: OB HERBAL ORIGINAL BOX 5@15 ML :: TOLAK ANGIN BATUK CAIR 15 ML
1419,CAIRAN PENCUCI PIRING,,5,3,A003-02-03-01-02,Perawatan Diri & Rumah Tangga > Rumah Tangga > BAHAN PEMBERSIH RUMAH > PEMBERSIH DAPUR,4,1,136,CAIRAN PENCUCI PIRING KEMASAN BOTOL | CAIRAN PENCUCI PIRING KEMASAN JERIGEN | CAIRAN PENCUCI PIRING KEMASAN REFILL (POUCH),SUNLIGHT LIME CREAM SACHET 110 GR :: MR.LEMON PENCUCI PIRING 250 ML :: MR.LEMON PENCUCI PIRING 120 ML :: LIGENT DISHWASH LIME REF 600 (12)
1525,SARUNG TANGAN,,6,4,A003-02-05-01-01-10,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN KEBERSIHAN RUMAH TANGGA,4,4,124,SARUNG TANGAN KAIN | SARUNG TANGAN KARET | SARUNG TANGAN LATEX | SARUNG TANGAN PLASTIK,SARUTA ANAK CW :: SARUNG TGN GARIS WOOL :: ST RAJUT POLOS :: ST RAJUT BELANG
1685,SUMPIT,,7,4,A003-02-05-01-03-05-09,Perawatan Diri & Rumah Tangga > Rumah Tangga > Peralatan & Perlengkapan Rumah Tangga > PERALATAN RUMAH TANGGA > PERALATAN DAN PENYIMPANAN DI DAPUR > PERALATAN MAKAN,4,4,23,SUMPIT BAMBU | SUMPIT KAYU | SUMPIT PLASTIK | SUMPIT STAINLESS STEEL,SUMPIT MELAMIN GOLD :: SUMPIT KAYU MOTIF :: SUMPIT STAINLESS POLOS :: SUMPIT ANAK
1819,SAOS CABAI,,5,4,A001-05-13-06-03,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN > SAUS > SAOS  PEDAS & SAMBAL,4,2,94,SAOS CABAI KEMASAN POUCH | SAOS CABAI KEMASAN BOTOL | SAOS CABAI KEMASAN JERIGEN | SAUS CABAI KEMASAN SACHET,ABC SAMBAL EXTRA PEDAS SACHET ISI 22 @ 8GR :: SAUS SAMBAL KIKO SACHET ISI 24 @9GR :: SAUS SAMBAL EKSTRA PEDAS SASA ISI 24 @8GR :: ABC SAMBAL NUSANTARA TERI SACHET ISI 10 @ 18GR
13,"COKLAT, KOPI & TEH",,2,6,A001-03,Makanan dan Minuman,3,0,787,KOPI MENTAH | KOPI INSTAN (RTD) | KRIMER | TEH MENTAH | TEH INSTAN | COKLAT & COCOA BUBUK,OH BALI DARK COKLAT 500 GR :: OH BALI MILK CHOCOLATE 500 GR :: EQUAL GOLD ISI 50
33,BERIBADAH,,2,2,A005-07,"Hobi, Ibadah, dan Olahraga",3,3,91,SAJADAH | TASBIH,SORBAN ASAHI :: SORBAN AL MAS :: SORBAN AR RABANI
105,SEREAL & SARAPAN,,3,6,A001-05-15,Makanan dan Minuman > MAKANAN & BAHAN MAKANAN,3,3,585,GRANOLA | KUE | MUESLI | OAT & HAVERMOUT | ROTI | SEREAL,SIMBA MAGIC RAINBOW 300 GR :: KELLOG'S COCO FILLS 300 GR ( 18 ) :: KELLOG'S FROOT LOOPS MINI PACK 75 GR ( 20 )
122,PERAWATAN RAMBUT ANAK & BAYI,,3,6,A002-01-05,Keperluan Anak dan Bayi > PERAWATAN ANAK & BAYI,3,3,132,CONDITIONER ANAK & BAYI | HAIR DETANGLER ANAK & BAYI | HAIR LOTION ANAK & BAYI | MINYAK RAMBUT ANAK & BAYI | SHAMPOO ANAK & BAYI | SPRAY RAMBUT ANAK & BAYI,ESKULIN KIDS HAIR LOTION SPRAY PRINCESS 100 ML :: DOREMI HAIR LOTION ENERGIZING 100 ML :: DOREMI HAIR LOTION COOLING FRESH 100 ML
