id,name,name_en,path,depth,numchild,full_code,is_public,products,products_active,cum_products
1823,PAKAIAN TIDUR PRIA,,000800040001,3,0,A008-04-07,true,8,8,104373
1824,MINUMAN BUBUK,,000F0008,2,0,Z003-34,false,8,4,104381
1873,ALAT MASAK LAINNYA,,000B000A00070001000300020008,7,0,A003-02-05-01-03-02-08,true,8,5,104389
15,MAKANAN & BAHAN MAKANAN,,00010006,2,16,A001-05,true,7,6,104396
18,PERAWATAN ANAK & BAYI,,00020001,2,5,A002-01,true,7,7,104403
63,MAKE UP BIBIR,,00090002,2,5,A009-02,true,7,5,104410
89,PERMEN MARSHMALLOW DAN LAIN LAIN,,000100050005,3,6,A001-04-05,true,7,1,104417
129,PERLENGKAPAN KEBERSIHAN ANAK & BAYI,,000200030002,3,6,A002-03-02,true,7,7,104424
301,KANVAS,,000700010005,3,0,A007-01-05,true,7,6,104431
329,STRING SPRAY,,000700050008,3,0,A007-05-08,true,7,7,104438
343,KERTAS MINYAK,,000700070007,3,0,A007-07-07,true,7,7,104445
349,BOOK END (PENYANGGAH BUKU),,000700080004,3,0,A007-08-04,true,7,6,104452
439,SANDAL GUNUNG WANITA,,0008000D0002,3,0,A008-13-02,true,7,7,104459
575,GULA MERAH,,0001000600050002,4,0,A001-05-05-02,true,7,4,104466
577,GULA TEPUNG,,0001000600050004,4,0,A001-05-05-04,true,7,5,104473
594,ROTI CANAI / PRATA BEKU,,000100060007000D,4,0,A001-05-07-13,true,7,6,104480
651,MUESLI,,00010006000F0003,4,0,A001-05-15-03,true,7,1,104487
701,BAWANG MERAH,,0001000700050006,4,0,A001-06-05-06,true,7,5,104494
719,JAGUNG,,000100070005000O,4,0,A001-06-05-25,true,7,5,104501
863,KANTONG ASI,,0002000300060005,4,0,A002-03-06-05,true,7,5,104508
910,PAKET SIKAT GIGI DAN PASTA GIGI DEWASA,,000B000800040003,4,0,A003-01-04-03,true,7,6,104515
964,KUNCI RODA,,0004000100090006,4,0,A004-01-09-06,true,7,7,104522
987,PEMBERSIH KACA MOBIL,,0005000100030005,4,0,A005-01-03-05,true,7,7,104529
1003,MINYAK REM,,0005000800030003,4,0,A005-02-03-03,true,7,7,104536
1068,PERALATAN PERAWATAN ANJING,,0005000700010001,4,0,A005-08-01-01,true,7,5,104543
1231,PIYAMA BAWAHAN WANITA,,0008000500090003,4,0,A008-05-09-03,true,7,5,104550
1311,KOIN KARAMBOL,,000A000500030001,4,0,A010-05-03-01,true,7,4,104557
1312,PAPAN KARAMBOL,,000A000500030002,4,0,A010-05-03-02,true,7,7,104564
1324,AIR KELAPA,,00010003000200030001,5,0,A001-02-01-03-01,true,7,6,104571
1346,KECAP INGGRIS,,00010006000D00020003,5,0,A001-05-13-02-03,true,7,7,104578
1361,ANTI NYAMUK SPRAY,,000B0008000300010002,5,0,A003-01-03-01-02,true,7,5,104585
1381,INHALER,,000B0008000A00010004,5,0,A003-01-10-01-04,true,7,6,104592
1383,LOTION GATAL,,000B0008000A00010006,5,0,A003-01-10-01-06,true,7,7,104599
1397,ALKOHOL ,,000B0008000A00030001,5,0,A003-01-10-03-01,true,7,2,104606
1444,STIK DRUM,,00050004000100010002,5,0,A005-05-01-01-02,true,7,6,104613
1445,CAPO GITAR,,00050004000100020001,5,0,A005-05-01-02-01,true,7,7,104620
1446,GITAR ,,00050004000100020002,5,0,A005-05-01-02-02,true,7,7,104627
1480,SABUN CUCI TANGAN FOAMING KEMASAN REFILL (POUCH),,000B00080003000A00030002,6,0,A003-01-03-10-03-02,true,7,4,104634
1493,CAIRAN PEMBERSIH DAPUR KEMASAN REFILL (POUCH),,000B000A0003000100010002,6,0,A003-02-03-01-01-02,true,7,7,104641
1512,SEMIR SEPATU CAIR,,000B000A0003000500050001,6,0,A003-02-03-05-05-01,true,7,7,104648
1517,KEMOCENG,,000B000A0007000100010002,6,3,A003-02-05-01-01-02,true,7,6,104655
1518,KAIN UNTUK LAP & PEL,,000B000A0007000100010003,6,8,A003-02-05-01-01-03,true,7,7,104662
1523,SABUT & SPONS,,000B000A0007000100010008,6,4,A003-02-05-01-01-08,true,7,6,104669
1527,SIKAT,,000B000A000700010001000C,6,7,A003-02-05-01-01-12,true,7,7,104676
1549,GANTUNGAN / JEMURAN HANDUK,,000B000A0007000100040003,6,0,A003-02-05-01-04-03,true,7,7,104683
1565,KIMONO HANDUK (BATHROBE),,000B000A0007000200030008,6,0,A003-02-05-02-03-08,true,7,7,104690
1581,KEMOCENG KAIN MICROFIBER,,000B000A00070001000100020003,7,0,A003-02-05-01-01-02-03,true,7,6,104697
1608,TISU DAPUR,,000B000A000700010001000D0002,7,0,A003-02-05-01-01-13-02,true,7,7,104704
1776,SUMPIT PLASTIK,,000B000A000700010003000500090003,8,0,A003-02-05-01-03-05-09-03,true,7,6,104711
1816,TEPUNG WHIPPED CREAM,,0001000600010007,4,0,A001-05-01-07,true,7,6,104718
1825,GAME MASTER,,000F00070001,3,0,Z003-B001-07,true,7,7,104725
1856,SAUS CABAI KEMASAN SACHET,,00010006000D000600030004,6,0,A001-05-13-06-03-04,true,7,7,104732
1869,CAIRAN PEMBERSIH LANTAI KEMASAN SACHET,,000B000A0003000400010004,6,0,A003-02-03-04-01-04,true,7,7,104739
1875,SARUNG TANGAN PLASTIK,,000B000A000700010001000A0004,7,0,A003-02-05-01-01-10-04,true,7,7,104746
1892,POMPA WC,,000B000A000700010001000E,6,0,A003-02-05-01-01-14,true,7,5,104753
12,MINUMAN,,00010003,2,1,A001-02,true,6,2,104759
62,ALAT KECANTIKAN,,00090001,2,2,A009-01,true,6,4,104765
64,MAKE UP KUKU,,00090003,2,4,A009-03,true,6,6,104771
95,GULA & PEMANIS,,000100060005,3,8,A001-05-05,true,6,0,104777
132,PERLENGKAPAN MANDI ANAK & BAYI,,000200030005,3,4,A002-03-05,true,6,5,104783
263,KOMPOR LISTRIK,,000600010005,3,0,A006-01-05,true,6,6,104789
417,BROS ANAK-ANAK,,000800090002,3,0,A008-09-02,true,6,6,104795
433,SEPATU BOOTS PRIA,,0008000C0004,3,0,A008-12-04,true,6,6,104801
462,PERAWATAN KUKU,,000900030003,3,0,A009-03-03,true,6,6,104807
478,HIGHLIGHTER,,000900050008,3,0,A009-05-08,true,6,1,104813
506,MINUMAN DENGAN CINCAU,,0001000300020006,4,0,A001-02-01-06,true,6,5,104819
529,TEH KEMASAN GELAS,,0001000400070003,4,0,A001-03-05-03,true,6,3,104825
537,KERIPIK KENTANG PUTIH,,0001000500030002,4,0,A001-04-03-02,true,6,5,104831
562,BERAS HITAM,,0001000600020003,4,0,A001-05-02-03,true,6,3,104837
606,MUTIARA SAGU / PACAR CINA,,0001000600080009,4,0,A001-05-08-09,true,6,5,104843
623,MINYAK BUNGA MATAHARI,,00010006000B0001,4,0,A001-05-11-01,true,6,4,104849
645,SAUS BUMBU MASAK,,00010006000D0008,4,5,A001-05-13-08,true,6,0,104855
672,KIWI,,000100070001000B,4,0,A001-06-01-11,true,6,6,104861
675,LENGKENG,,000100070001000E,4,0,A001-06-01-14,true,6,6,104867
683,PISANG,,000100070001000M,4,0,A001-06-01-22,true,6,6,104873
708,CAISIM,,000100070005000D,4,0,A001-06-05-13,true,6,4,104879
720,JAHE ,,000100070005000P,4,0,A001-06-05-26,true,6,2,104885
728,KANGKUNG,,000100070005000X,4,0,A001-06-05-34,true,6,4,104891
779,TERONG,,000100070005002C,4,0,A001-06-05-85,true,6,2,104897
783,UBI,,000100070005002G,4,0,A001-06-05-89,true,6,4,104903
787,TELUR ASIN PACK,,0001000700060002,4,0,A001-06-06-02,true,6,5,104909
796,KRIM RUAM (RASH) ANAK & BAYI,,0002000100020001,4,0,A002-01-02-01,true,6,3,104915
832,POMPA ASI MANUAL,,0002000200050004,4,0,A002-02-05-04,true,6,5,104921
892,PORE PACK,,000B00080002000A,4,0,A003-01-02-10,true,6,3,104927
927,MINUMAN UNTUK DIET,,000B000800090002,4,0,A003-01-09-02,true,6,2,104933
929,OBAT MINUM,,000B0008000A0002,4,6,A003-01-10-02,true,6,2,104939
981,AIR ACCU MOBIL,,0005000100020001,4,0,A005-01-02-01,true,6,6,104945
997,BUSI MOTOR,,0005000800020002,4,0,A005-02-02-02,true,6,6,104951
1052,TIMBANGAN BADAN,,0005000400050007,4,0,A005-05-05-07,true,6,6,104957
1053,BET PING PONG,,0005000400060001,4,0,A005-05-06-01,true,6,6,104963
1080,BLUETOOTH DONGLE,,0006000200010002,4,0,A006-02-01-02,true,6,5,104969
1081,CD DVD,,0006000200010003,4,0,A006-02-01-03,true,6,4,104975
1083,HARD DISK EXTERNAL,,0006000200010005,4,0,A006-02-01-05,true,6,0,104981
1099,KABEL PRINTER,,0006000200020007,4,0,A006-02-02-07,true,6,5,104987
1119,STEMPEL,,0007000800050002,4,0,A007-08-05-02,true,6,6,104993
1184,KAMISOL / KEMBEN WANITA,,0008000500010002,4,0,A008-05-01-02,true,6,6,104999
1208,ROK BATIK WANITA,,0008000500040006,4,0,A008-05-04-06,true,6,6,105005
1238,ANKLE SUPPORT (PERGELANGAN KAKI),,0008000800030001,4,0,A008-08-03-01,true,6,6,105011
1331,SNACK SEBLAK,,00010005000400060005,5,0,A001-04-04-06-05,true,6,6,105017
1337,SEBLAK SIAP SAJI,,00010006000800080003,5,0,A001-05-08-08-03,true,6,2,105023
1345,KECAP IKAN,,00010006000D00020002,5,0,A001-05-13-02-02,true,6,5,105029
1348,KECAP LAINNYA,,00010006000D00020005,5,0,A001-05-13-02-99,true,6,3,105035
1371,DEODORAN STICK,,000B0008000500020005,5,0,A003-01-05-02-05,true,6,5,105041
1377,SUPLEMEN MAKANAN DEWASA,,000B0008000800020004,5,0,A003-01-08-02-04,true,6,5,105047
1405,ANTI NYAMUK ELEKTRIK KEMASAN DENGAN ALAT & ISI,,000B000A000100020001,5,0,A003-02-01-02-01,true,6,5,105053
1528,TISU,,000B000A000700010001000D,6,5,A003-02-05-01-01-13,true,6,5,105059
1655,SCOOP ICE CREAM (ES KRIM),,000B000A00070001000300010010,7,0,A003-02-05-01-03-01-36,true,6,4,105065
1666,ARANG,,000B000A00070001000300020002,7,0,A003-02-05-01-03-02-02,true,6,6,105071
1673,TEMPAT PENYIMPANAN MINUMAN / CAIRAN,,000B000A00070001000300030002,7,4,A003-02-05-01-03-03-02,true,6,4,105077
1689,JERIGEN ,,000B000A00070001000300060001,7,0,A003-02-05-01-03-06-01,true,6,6,105083
1844,SAOS BULGOGI,,00010006000D00080003,5,0,A001-05-13-08-03,true,6,6,105089
1845,SAUS BLACKPAPPER,,00010006000D00080004,5,0,A001-05-13-08-04,true,6,5,105095
98,MAKANAN DALAM KEMASAN & KALENG,,000100060008,3,12,A001-05-08,true,5,1,105100
112,TELUR,,000100070006,3,6,A001-06-06,true,5,5,105105
185,DUCT KABEL (RUMAH KABEL),,000400030003,3,0,A004-03-03,true,5,5,105110
265,OVEN KECIL,,000600010007,3,0,A006-01-07,true,5,4,105115
359,KARET GELANG,,00070008000E,3,0,A007-08-14,true,5,5,105120
456,LIP GLOSS,,000900020002,3,0,A009-02-02,true,5,2,105125
479,PRIMER,,000900050009,3,0,A009-05-09,true,5,5,105130
587,GYOZA / PANGSIT BEKU,,0001000600070006,4,0,A001-05-07-06,true,5,5,105135
617,KWETIAU KERING,,00010006000A0002,4,0,A001-05-10-02,true,5,5,105140
674,LEMON,,000100070001000D,4,0,A001-06-01-13,true,5,5,105145
706,BUNCIS,,000100070005000B,4,0,A001-06-05-11,true,5,3,105150
739,KOL,,0001000700050018,4,0,A001-06-05-45,true,5,4,105155
745,LADA HITAM,,000100070005001E,4,0,A001-06-05-51,true,5,5,105160
771,SELADA ROMAINE,,0001000700050024,4,0,A001-06-05-77,true,5,4,105165
781,TIMUN,,000100070005002E,4,0,A001-06-05-87,true,5,3,105170
789,TELUR AYAM KAMPUNG PACK,,0001000700060004,4,0,A001-06-06-04,true,5,5,105175
805,SUNBLOCK ANAK & BAYI,,0002000100030008,4,0,A002-01-03-08,true,5,3,105180
823,STROLLER,,0002000200020003,4,0,A002-02-02-03,true,5,5,105185
868,GULING ANAK & BAYI,,0002000300070002,4,0,A002-03-07-02,true,5,5,105190
885,KERTAS MINYAK WAJAH,,000B000800020003,4,0,A003-01-02-03,true,5,3,105195
908,BENANG GIGI (FLOSS) DEWASA,,000B000800040001,4,0,A003-01-04-01,true,5,3,105200
913,SPRAY PENYEGAR MULUT,,000B000800040006,4,0,A003-01-04-06,true,5,2,105205
919,KRIM CUKUR,,000B000800060002,4,0,A003-01-06-02,true,5,5,105210
932,ALAT TES KEHAMILAN,,000B0008000B0002,4,0,A003-01-11-02,true,5,5,105215
957,BOR LISTRIK,,0004000100010001,4,0,A004-01-01-01,true,5,5,105220
1005,SABUN CUCI MOTOR,,0005000800030005,4,0,A005-02-03-05,true,5,5,105225
1012,GUNTING KAIN,,0005000200040001,4,0,A005-03-04-01,true,5,5,105230
1029,JIMBE,,0005000400010004,4,0,A005-05-01-04,true,5,5,105235
1042,PAPAN RENANG,,0005000400040003,4,0,A005-05-04-03,true,5,4,105240
1057,BOLA FUTSAL,,0005000400070002,4,0,A005-05-07-02,true,5,3,105245
1063,BOLA TENNIS,,0005000400090001,4,0,A005-05-09-01,true,5,4,105250
1079,ALAT PEMBERSIH KOMPUTER (LCD CLEANER),,0006000200010001,4,0,A006-02-01-01,true,5,4,105255
1103,CASING HP,,0006000200030001,4,0,A006-02-03-01,true,5,3,105260
1113,SETRIKA LISTRIK UAP,,00060003000F0002,4,0,A006-03-15-02,true,5,5,105265
1283,TAS SATCHEL WANITA,,0008000E00040008,4,0,A008-14-04-08,true,5,2,105270
1365,SABUN CUCI TANGAN CAIR,,000B00080003000A0002,5,2,A003-01-03-10-02,true,5,3,105275
1426,PEMBERSIH & SEMIR KAYU UNTUK MEBEL (FURNITURE POLISH),,000B000A000300050001,5,0,A003-02-03-05-01,true,5,4,105280
1431,SERAP AIR & PENYERAP BAU,,000B000A000300050006,5,2,A003-02-03-05-06,true,5,4,105285
1453,KAUS OLAHRAGA PRIA,,00080008000100010001,5,0,A008-08-01-01-01,true,5,5,105290
1486,OBAT PENCERNAAN LAINNYA,,000B0008000A000200030004,6,0,A003-01-10-02-03-99,true,5,4,105295
1495,CAIRAN PENCUCI PIRING KEMASAN JERIGEN,,000B000A0003000100020002,6,0,A003-02-03-01-02-02,true,5,5,105300
1502,PENGHARUM FLUSH KLOSET CAIR,,000B000A0003000300030001,6,0,A003-02-03-03-03-01,true,5,5,105305
1513,SEMIR SEPATU NON CAIR,,000B000A0003000500050002,6,0,A003-02-03-05-05-02,true,5,5,105310
1584,KAIN LAP,,000B000A00070001000100030003,7,0,A003-02-05-01-01-03-03,true,5,5,105315
1620,ALAT PEMBUAT KOPI,,000B000A00070001000300010001,7,0,A003-02-05-01-03-01-01,true,5,5,105320
1651,POMPA AIR GALON NON-ELEKTRIK,,000B000A0007000100030001000W,7,0,A003-02-05-01-03-01-32,true,5,4,105325
1687,TUTUP GELAS,,000B000A0007000100030005000B,7,2,A003-02-05-01-03-05-11,true,5,5,105330
1775,SUMPIT KAYU,,000B000A000700010003000500090002,8,0,A003-02-05-01-03-05-09-02,true,5,5,105335
1818,SAOS TOMAT,,00010006000D00060002,5,4,A001-05-13-06-02,true,5,0,105340
1822,SAOS TOMAT KEMASAN SACHET,,00010006000D000600020003,6,0,A001-05-13-06-02-03,true,5,4,105345
1829,Rumah Tangga,Househood,000B000A,2,5,A003-02,true,5,4,105350
1836,BERAS PORANG,,0001000600020006,4,0,A001-05-02-06,true,5,5,105355
1882,LEM TEMBAK,,00040001000N,3,0,A004-01-023,true,5,3,105360
84,COKLAT & COCOA BUBUK,,000100040008,3,3,A001-03-06,true,4,1,105364
128,PERLENGKAPAN BEPERGIAN ANAK & BAYI,,000200030001,3,6,A002-03-01,true,4,4,105368
137,PERAWATAN BADAN,,000B00080003,3,12,A003-01-03,true,4,3,105372
146,KEBUTUHAN KHUSUS LANJUT USIA,,000B0008000C,3,2,A003-01-12,true,4,0,105376
159,KIKIR,,000400010007,3,0,A004-01-07,true,4,4,105380
212,GUNTING JAHIT,,000500020004,3,4,A005-03-04,true,4,4,105384
215,KAPUR JAHIT,,000500020007,3,0,A005-03-07,true,4,4,105388
216,MATA PLASTIK UNTUK PRAKARYA,,000500020008,3,0,A005-03-08,true,4,3,105392
223,VETERBAN,,00050002000F,3,0,A005-03-15,true,4,1,105396
224,ALAT PANCING (REEL PANCINGAN),,000500030001,3,0,A005-04-01,true,4,3,105400
352,CUTTER & REFILL,,000700080007,3,2,A007-08-07,true,4,4,105404
496,SLEEPING BAG,,000A00080006,3,0,A010-08-06,true,4,4,105408
507,MINUMAN DENGAN LIDAH BUAYA,,0001000300020007,4,0,A001-02-01-07,true,4,4,105412
580,GULA CAIR,,0001000600050007,4,0,A001-05-05-07,true,4,3,105416
622,UDON KERING,,00010006000A0007,4,0,A001-05-10-07,true,4,4,105420
655,TEPUNG BERAS,,00010006000G0001,4,0,A001-05-16-01,true,4,3,105424
676,MANGGA,,000100070001000F,4,0,A001-06-01-15,true,4,4,105428
678,MELON,,000100070001000H,4,0,A001-06-01-17,true,4,4,105432
692,IKAN SALMON SEGAR,,0001000700040001,4,0,A001-06-04-01,true,4,4,105436
702,BAWANG PUTIH,,0001000700050007,4,3,A001-06-05-07,true,4,2,105440
746,LENGKUAS,,000100070005001F,4,0,A001-06-05-52,true,4,2,105444
776,TAOGE,,0001000700050029,4,0,A001-06-05-82,true,4,2,105448
784,WORTEL,,000100070005002H,4,0,A001-06-05-90,true,4,4,105452
804,SABUN ANAK & BAYI,,0002000100030007,4,2,A002-01-03-07,true,4,2,105456
852,BOTOL FEEDER ANAK & BAYI,,0002000300040003,4,0,A002-03-04-03,true,4,4,105460
897,BEDAK,,000B000800030002,4,0,A003-01-03-02,true,4,4,105464
904,SABUN BADAN,,000B000800030009,4,2,A003-01-03-09,true,4,1,105468
905,SABUN CUCI TANGAN,,000B00080003000A,4,3,A003-01-03-10,true,4,1,105472
934,PELUMAS,,000B0008000B0004,4,0,A003-01-11-04,true,4,2,105476
940,KAPUR ANTI HAMA,,000B000A00010004,4,0,A003-02-01-04,true,4,4,105480
975,DUDUKAN PLAT NOMOR MOBIL,,0005000100010005,4,0,A005-01-01-05,true,4,4,105484
989,SEMIR BAN MOBIL,,0005000100030007,4,0,A005-01-03-07,true,4,3,105488
1006,SEMIR BAN MOTOR,,0005000800030006,4,0,A005-02-03-06,true,4,3,105492
1008,BENANG KASUR,,0005000200010002,4,0,A005-03-01-02,true,4,4,105496
1032,TAMBOURINE,,0005000400010007,4,0,A005-05-01-07,true,4,4,105500
1040,KACAMATA MENYELAM & SNORKEL,,0005000400040001,4,0,A005-05-04-01,true,4,3,105504
1048,CONE / MANGKOK PLASTIK OLAHRAGA,,0005000400050003,4,0,A005-05-05-03,true,4,4,105508
1058,HELM SEPEDA,,0005000400080001,4,0,A005-05-08-01,true,4,4,105512
1064,BOLA VOLLEY,,00050004000A0001,4,0,A005-05-10-01,true,4,4,105516
1084,HEADPHONE,,0006000200010006,4,0,A006-02-01-06,true,4,3,105520
1090,ROUTER WIFI,,000600020001000C,4,0,A006-02-01-12,true,4,4,105524
1204,CELANA BATIK WANITA,,0008000500040002,4,0,A008-05-04-02,true,4,4,105528
1292,TONGKAT PRAMUKA,,0008000F00010007,4,0,A008-15-01-07,true,4,4,105532
1301,KUAS MASKER,,0009000100010003,4,0,A009-01-01-03,true,4,3,105536
1375,MINYAK IKAN,,000B0008000800020002,5,0,A003-01-08-02-02,true,4,3,105540
1386,MINYAK TAWON,,000B0008000A00010009,5,0,A003-01-10-01-09,true,4,3,105544
1391,OBAT MINUM UNTUK BATUK & PILEK,,000B0008000A00020001,5,2,A003-01-10-02-01,true,4,4,105548
1419,CAIRAN PENCUCI PIRING,,000B000A000300010002,5,3,A003-02-03-01-02,true,4,1,105552
1447,SARUNG GITAR (CASE),,00050004000100020003,5,0,A005-05-01-02-03,true,4,4,105556
1449,UKULELE,,00050004000100020005,5,0,A005-05-01-02-05,true,4,4,105560
1525,SARUNG TANGAN,,000B000A000700010001000A,6,4,A003-02-05-01-01-10,true,4,4,105564
1566,MATRAS LIPAT,,000B000A0007000200030009,6,0,A003-02-05-02-03-09,true,4,3,105568
1575,FLOOR MOP UNTUK MENYAPU,,000B000A00070001000100010001,7,0,A003-02-05-01-01-01-01,true,4,3,105572
1652,RAK PENGERING GELAS ,,000B000A0007000100030001000X,7,0,A003-02-05-01-03-01-33,true,4,4,105576
1685,SUMPIT,,000B000A00070001000300050009,7,4,A003-02-05-01-03-05-09,true,4,4,105580
1722,RANTANG STAINLESS,,000B000A000700010003000300010002,8,0,A003-02-05-01-03-03-01-02,true,4,3,105584
1730,BESEK ANYAMAN,,000B000A000700010003000400010001,8,0,A003-02-05-01-03-04-01-01,true,4,4,105588
1732,KERANJANG TELUR BESI,,000B000A000700010003000400010003,8,0,A003-02-05-01-03-04-01-03,true,4,4,105592
1771,CANGKIR STAINLESS STEEL,,000B000A000700010003000500070006,8,0,A003-02-05-01-03-05-07-06,true,4,4,105596
1777,SUMPIT STAINLESS STEEL,,000B000A000700010003000500090004,8,0,A003-02-05-01-03-05-09-04,true,4,4,105600
1780,SEDOTAN STAINLESS STEEL,,000B000A0007000100030005000A0003,8,0,A003-02-05-01-03-05-10-03,true,4,3,105604
1810,COTTON OBRAL,,000F0007000300010003,5,0,Z003-B001-05-02-03,true,4,4,105608
1819,SAOS CABAI,,00010006000D00060003,5,4,A001-05-13-06-03,true,4,2,105612
1847,SAUS LAINNYA,,00010006000D000A,4,0,A001-05-13-10,true,4,2,105616
1849,SAMBAL KEMASAN POUCH,,00010006000D000600010002,6,0,A001-05-13-06-01-02,true,4,2,105620
1888,RING KARET,,00040003000O,3,0,A004-03-024,true,4,4,105624
13,"COKLAT, KOPI & TEH",,00010004,2,6,A001-03,true,3,0,105627
33,BERIBADAH,,00050006,2,2,A005-07,true,3,3,105630
105,SEREAL & SARAPAN,,00010006000F,3,6,A001-05-15,true,3,3,105633
122,PERAWATAN RAMBUT ANAK & BAYI,,000200010005,3,6,A002-01-05,true,3,3,105636
123,PERALATAN KEBERSIHAN ANAK & BAYI,,000200020001,3,7,A002-02-01,true,3,3,105639
142,MULTIVITAMIN & SUPLEMEN,,000B00080008,3,2,A003-01-08,true,3,0,105642
153,BOR LISTRIK & LAINNYA,,000400010001,3,2,A004-01-01,true,3,3,105645
166,ROSKAM,,00040001000E,3,0,A004-01-14,true,3,3,105648
182,THINNER,,00040002000B,3,0,A004-02-11,true,3,3,105651
189,HELM KESELAMATAN / HELM PROYEK (SAFETY),,000400030007,3,0,A004-03-07,true,3,3,105654
201,TANGGA,,00040003000J,3,0,A004-03-19,true,3,3,105657
218,PENDEDEL,,00050002000A,3,0,A005-03-10,true,3,3,105660
241,FLORAL FOAM,,000500050003,3,0,A005-06-03,true,3,2,105663
245,INSEKTISIDA,,000500050007,3,0,A005-06-07,true,3,3,105666
330,TEROMPET,,000700050009,3,0,A007-05-09,true,3,3,105669
339,KERTAS FOLIO,,000700070003,3,0,A007-07-03,true,3,2,105672
413,PAKAIAN OLAHRAGA PRIA,,000800080001,3,2,A008-08-01,true,3,3,105675
427,LIONTIN DEWASA,,0008000A0006,3,0,A008-10-06,true,3,3,105678
484,MONOPOLI,,000A00050005,3,0,A010-05-05,true,3,3,105681
490,KARTU REMI,,000A00070002,3,0,A010-07-02,true,3,3,105684
498,TERPAL,,000A00080008,3,0,A010-08-08,true,3,3,105687
502,SUSU,,0001000300020002,4,8,A001-02-01-02,true,3,1,105690
611,KWETIAU INSTAN BUNGKUS,,0001000600090002,4,0,A001-05-09-02,true,3,3,105693
656,TEPUNG KETAN,,00010006000G0002,4,0,A001-05-16-02,true,3,2,105696
662,ALPUKAT,,0001000700010001,4,0,A001-06-01-01,true,3,3,105699
669,JAMBU,,0001000700010008,4,0,A001-06-01-08,true,3,2,105702
680,NANAS,,000100070001000J,4,0,A001-06-01-19,true,3,2,105705
687,SEMANGKA,,000100070001000Q,4,0,A001-06-01-26,true,3,3,105708
693,IKAN DORY SEGAR,,0001000700040002,4,0,A001-06-04-02,true,3,3,105711
698,ASAM JAWA,,0001000700050003,4,0,A001-06-05-03,true,3,3,105714
705,BROKOLI,,000100070005000A,4,0,A001-06-05-10,true,3,2,105717
710,DAUN BAWANG,,000100070005000F,4,0,A001-06-05-15,true,3,2,105720
723,KACANG MERAH,,000100070005000S,4,0,A001-06-05-29,true,3,0,105723
735,KEMIRI,,0001000700050014,4,0,A001-06-05-41,true,3,2,105726
741,KUNYIT,,000100070005001A,4,0,A001-06-05-47,true,3,2,105729
763,SAWI PUTIH,,000100070005001W,4,0,A001-06-05-69,true,3,3,105732
772,SELEDRI,,0001000700050025,4,0,A001-06-05-78,true,3,2,105735
773,SEREH,,0001000700050026,4,0,A001-06-05-79,true,3,2,105738
775,TAHU JEPANG,,0001000700050028,4,0,A001-06-05-81,true,3,3,105741
785,ZUKINI,,000100070005002I,4,0,A001-06-05-91,true,3,0,105744
822,BABY WALKER,,0002000200020002,4,0,A002-02-02-02,true,3,3,105747
861,BOTOL ASI,,0002000300060003,4,0,A002-03-06-03,true,3,3,105750
865,POWDER MILK CONTAINER/DISPENSER,,0002000300060007,4,0,A002-03-06-07,true,3,2,105753
893,SABUN ANTI JERAWAT,,000B00080002000B,4,0,A003-01-02-11,true,3,3,105756
947,PEMBERSIH DAPUR,,000B000A00030001,4,2,A003-02-03-01,true,3,2,105759
978,KUNCI GANDA UNTUK MOBIL,,0005000100010008,4,0,A005-01-01-08,true,3,3,105762
994,KARET / GRIP STANG MOTOR,,0005000800010003,4,0,A005-02-01-03,true,3,3,105765
1016,JARUM JAHIT,,0005000200050001,4,0,A005-03-05-01,true,3,3,105768
1031,SERULING / RECORDER,,0005000400010006,4,0,A005-05-01-06,true,3,3,105771
1045,TOPI RENANG,,0005000400040006,4,0,A005-05-04-06,true,3,3,105774
1066,STOPWATCH,,00050004000B0002,4,0,A005-05-11-02,true,3,3,105777
1075,MAKANAN HAMSTER,,0005000700030002,4,0,A005-08-03-02,true,3,2,105780
1167,KARDIGAN PRIA,,0008000400040004,4,0,A008-04-02-04,true,3,3,105783
1217,ROK MINI WANITA,,0008000500050008,4,0,A008-05-05-08,true,3,3,105786
1277,TAS ANYAMAN,,0008000E00040002,4,0,A008-14-04-02,true,3,3,105789
1305,KACA & RAUTAN PENSIL ,,0009000100020001,4,0,A009-01-02-01,true,3,3,105792
1342,CUKA LAINNYA,,00010006000D00010003,5,0,A001-05-13-01-03,true,3,0,105795
1368,DEODORAN POWDER,,000B0008000500020002,5,0,A003-01-05-02-02,true,3,3,105798
1401,SALEP ANTISEPTIC,,000B0008000A00030005,5,0,A003-01-10-03-05,true,3,3,105801
1408,KAMPER / KAPUR BARUS (CAMPHOR/NAPHTALENE BALL) TANPA GANTUNGAN,,000B000A000100030002,5,0,A003-02-01-03-02,true,3,3,105804
1427,PEMBERSIH MULTIFUNGSI,,000B000A000300050002,5,3,A003-02-03-05-02,true,3,3,105807
1454,JAKET OLAHRAGA PRIA,,00080008000100010002,5,0,A008-08-01-01-02,true,3,3,105810
1463,BANTAL TRAVEL,,0008000E000300010001,5,0,A008-14-03-01-01,true,3,3,105813
1479,SABUN CUCI TANGAN FOAMING KEMASAN BOTOL,,000B00080003000A00030001,6,0,A003-01-03-10-03-01,true,3,2,105816
1509,PEMBERSIH MULTIFUNGSI BUBUK,,000B000A0003000500020001,6,0,A003-02-03-05-02-01,true,3,3,105819
1604,SIKAT SEMIR SEPATU,,000B000A000700010001000C0005,7,0,A003-02-05-01-01-12-05,true,3,2,105822
